sampleID,domTaxa,relabund,mgCST
sample_947,Dialister_sp001553355_3,0.0986495083630624,19
sample_948,Gardnerella_spNov2_2,0.2078134730526,19
sample_949,Prevotella_amnii_2,0.270744659778359,19
sample_950,Gardnerella_vaginalis_H_1,0.131876906802604,19
sample_951,Gardnerella_vaginalis_H_3,0.178955219796602,19
sample_952,Fannyhessea_vaginae_2,0.148766680756489,19
sample_953,Gardnerella_vaginalis_1,0.167495744774451,19
sample_954,Fannyhessea_vaginae_2,0.165744480122197,19
sample_955,Prevotella_amnii_5,0.251813200610249,19
sample_956,Sneathia_vaginalis_2,0.17600778066891,19
sample_957,Gardnerella_vaginalis_A_1,0.170154633977454,19
sample_958,Fannyhessea_vaginae_2,0.0774512629088009,19
sample_959,Fannyhessea_spNov3_2,0.229083907786724,19
sample_960,Gardnerella_vaginalis_H_3,0.112772455336664,19
sample_961,Lactobacillus_iners_2,0.412311536498742,12
sample_962,Lactobacillus_iners_2,0.844602968453045,12
sample_963,Lactobacillus_iners_2,0.852547344205727,12
sample_964,Gardnerella_leopoldii_0,0.179778341995936,12
sample_965,Lactobacillus_iners_2,0.472040310026488,12
sample_966,Lactobacillus_iners_2,0.885353736467761,12
sample_967,Lactobacillus_iners_2,0.921644316981768,12
sample_968,Lactobacillus_iners_2,0.445147799597136,12
sample_969,Lactobacillus_iners_2,0.677923582132575,12
sample_970,Lactobacillus_iners_2,0.311378140394209,12
sample_971,Lactobacillus_iners_2,0.867716918434251,12
sample_972,Lactobacillus_iners_2,0.817655709726928,12
sample_973,Lactobacillus_iners_2,0.57476645352103,12
sample_974,Lactobacillus_iners_2,0.488160893800915,12
sample_975,Lactobacillus_iners_2,0.674241087074786,12
sample_976,Lactobacillus_iners_2,0.867365889458555,12
sample_977,Lactobacillus_iners_2,0.837126640751041,12
sample_978,Lactobacillus_iners_2,0.81558275259179,12
sample_979,Lactobacillus_iners_2,0.93864041808704,12
sample_980,Lactobacillus_iners_2,0.375557728357549,12
sample_981,Lactobacillus_iners_2,0.919066397419479,12
sample_982,Lactobacillus_iners_2,0.851335192210496,12
sample_983,Lactobacillus_iners_2,0.48432660656901,12
sample_984,Lactobacillus_iners_2,0.552781309960873,12
sample_985,Lactobacillus_iners_2,0.296026307137024,12
sample_986,Lactobacillus_gasseri_1,0.415896011826922,12
sample_987,Lactobacillus_iners_2,0.465704256677875,12
sample_988,Lactobacillus_iners_2,0.390541554495164,12
sample_989,Lactobacillus_iners_2,0.277355562179441,12
sample_990,Lactobacillus_iners_2,0.916639114519811,12
sample_991,Lactobacillus_iners_2,0.246683609463348,12
sample_992,Lactobacillus_iners_2,0.655232128147003,12
sample_993,Lactobacillus_iners_2,0.584256693615871,12
sample_994,Lactobacillus_iners_2,0.820485555519806,12
sample_995,Lactobacillus_iners_2,0.623701302663045,12
sample_996,Lactobacillus_iners_2,0.880960688792362,12
sample_997,Lactobacillus_iners_2,0.421632793285202,12
sample_998,Lactobacillus_iners_2,0.873352554358116,12
sample_999,Lactobacillus_iners_2,0.63334322355675,12
sample_1000,Lactobacillus_mulieris_1,0.456069052800221,12
sample_1001,Lactobacillus_iners_2,0.592516597666346,12
sample_1002,Lactobacillus_iners_2,0.424742088100634,12
sample_1003,Lactobacillus_iners_2,0.893894113204652,12
sample_1004,Lactobacillus_iners_2,0.680166994379173,12
sample_1005,Lactobacillus_iners_2,0.562557819149633,12
sample_1006,Lactobacillus_iners_2,0.7604466742878,12
sample_1007,Lactobacillus_iners_2,0.660976817593443,12
sample_1008,Lactobacillus_iners_2,0.783144718289172,12
sample_1009,Lactobacillus_iners_2,0.795899120199987,12
sample_1010,Lactobacillus_iners_2,0.876416829124147,12
sample_1011,Lactobacillus_iners_2,0.679012290498909,12
sample_1012,Lactobacillus_iners_2,0.481075973928205,12
sample_1013,Lactobacillus_iners_2,0.935283558640966,12
sample_1014,Lactobacillus_iners_2,0.874458008509388,12
sample_1015,Lactobacillus_iners_2,0.517425258304958,12
sample_1016,Lactobacillus_iners_2,0.77605108714122,12
sample_1017,Lactobacillus_iners_2,0.86668923551866,12
sample_1018,Lactobacillus_iners_2,0.719346828465189,12
sample_1019,Lactobacillus_iners_2,0.664937750008449,12
sample_1020,Lactobacillus_iners_2,0.924638835329975,12
sample_1021,Lactobacillus_iners_2,0.940113333744167,12
sample_1022,Lactobacillus_iners_2,0.793400925798651,12
sample_1023,Lactobacillus_iners_2,0.772550304202531,12
sample_1024,Lactobacillus_iners_2,0.831991771397749,12
sample_1025,Lactobacillus_iners_2,0.422714607804972,12
sample_1026,Lactobacillus_iners_2,0.930713929527537,12
sample_1027,Lactobacillus_iners_2,0.504311237405907,12
sample_1028,Lactobacillus_iners_2,0.924494701441226,12
sample_1029,Lactobacillus_iners_2,0.355513717204933,12
sample_1030,Lactobacillus_iners_2,0.915459254250175,12
sample_1031,Lactobacillus_iners_2,0.546372130048769,12
sample_1032,Lactobacillus_iners_2,0.878726680137412,12
sample_1033,Lactobacillus_iners_2,0.249917330870363,12
sample_1034,Lactobacillus_iners_2,0.91388647698932,12
sample_1035,Lactobacillus_iners_2,0.676237435234459,12
sample_1036,Lactobacillus_iners_2,0.741046603001206,12
sample_1037,Lactobacillus_iners_2,0.679411784063411,12
sample_1038,Lactobacillus_iners_2,0.783887989251494,12
sample_1039,Lactobacillus_iners_2,0.902702851354634,12
sample_1040,Lactobacillus_iners_2,0.775482391147725,12
sample_1041,Lactobacillus_iners_2,0.69743565978664,12
sample_1042,Lactobacillus_iners_2,0.814313176085921,12
sample_1043,Lactobacillus_iners_2,0.628570521744422,12
sample_1044,Lactobacillus_iners_2,0.597841669290176,12
sample_1045,Lactobacillus_iners_2,0.606870861150912,12
sample_1046,Lactobacillus_iners_2,0.759960614699806,12
sample_1047,Lactobacillus_iners_2,0.85121889499991,12
sample_1048,Lactobacillus_iners_2,0.857527097063928,12
sample_1049,Lactobacillus_iners_2,0.475945001439753,12
sample_1050,Lactobacillus_iners_2,0.849776704670237,12
sample_1051,Lactobacillus_iners_2,0.74816982408118,12
sample_1052,Lactobacillus_iners_2,0.382668178443245,12
sample_1053,Lactobacillus_iners_2,0.283126829100699,12
sample_1054,Lactobacillus_iners_2,0.806238041888748,12
sample_1055,Lactobacillus_iners_2,0.47349319941037,12
sample_1056,Lactobacillus_iners_2,0.737418439991445,12
sample_1057,Lactobacillus_iners_2,0.340669464711941,12
sample_1058,Lactobacillus_iners_2,0.687618362762434,12
sample_1059,Lactobacillus_iners_2,0.467403845563732,12
sample_1060,Lactobacillus_iners_2,0.928831229772191,12
sample_1061,Lactobacillus_iners_2,0.799041098787556,12
sample_1062,Lactobacillus_iners_2,0.725801062009231,12
sample_1063,Lactobacillus_iners_2,0.566867263282689,12
sample_1064,Lactobacillus_iners_2,0.741116620138381,12
sample_1065,Lactobacillus_iners_2,0.318692879260851,12
sample_1066,Lactobacillus_iners_2,0.845234664113853,12
sample_1067,Lactobacillus_iners_2,0.91527355808331,12
sample_1068,Lactobacillus_iners_2,0.839985694960583,12
sample_1069,Lactobacillus_iners_2,0.598934237676178,12
sample_1070,Lactobacillus_iners_2,0.293972088327296,12
sample_1071,Lactobacillus_iners_2,0.277898718818029,12
sample_1072,Lactobacillus_iners_2,0.931926530427203,12
sample_1073,Lactobacillus_iners_2,0.426165383506024,12
sample_1074,Lactobacillus_jensenii_5,0.418845102416219,12
sample_1075,Lactobacillus_iners_2,0.85110922848464,12
sample_1076,Lactobacillus_iners_2,0.534368307035174,12
sample_1077,Lactobacillus_iners_2,0.853054500207907,12
sample_1078,Lactobacillus_iners_2,0.715478010836685,12
sample_1079,Lactobacillus_iners_2,0.774195944044371,12
sample_1080,Lactobacillus_iners_2,0.856257366655588,12
sample_1081,Lactobacillus_iners_2,0.70243457081517,12
sample_1082,Lactobacillus_iners_2,0.421921068208784,12
sample_1083,Lactobacillus_iners_2,0.745453776938954,12
sample_1084,Lactobacillus_iners_2,0.391554659042692,12
sample_1085,Lactobacillus_iners_2,0.924951456407738,12
sample_1086,Lactobacillus_iners_2,0.933166525688988,12
sample_1087,Lactobacillus_iners_2,0.122122068792693,12
sample_1088,Lactobacillus_iners_2,0.27430415715756,12
sample_1089,Lactobacillus_iners_2,0.560472015681107,12
sample_1090,Lactobacillus_iners_2,0.962269211972376,12
sample_1091,Lactobacillus_iners_2,0.714066720357691,12
sample_1092,Lactobacillus_iners_2,0.560370808890802,12
sample_1093,Lactobacillus_iners_2,0.925266714287624,12
sample_1094,Lactobacillus_iners_2,0.564798461721484,12
sample_1095,Lactobacillus_iners_2,0.601658293507833,12
sample_1096,Lactobacillus_iners_2,0.875717329747052,12
sample_1097,Lactobacillus_iners_2,0.928511767259196,12
sample_1098,Lactobacillus_iners_2,0.698078061044059,12
sample_1099,Megasphaera_lornae_2,0.243618797402883,12
sample_1100,Lactobacillus_iners_2,0.453656874428073,12
sample_1101,Lactobacillus_iners_2,0.805731346004832,12
sample_1102,Lactobacillus_iners_2,0.837369274170943,12
sample_1103,Lactobacillus_iners_2,0.874472380608041,12
sample_1104,Lactobacillus_iners_2,0.669235064106197,12
sample_1105,Lactobacillus_iners_2,0.566207894847414,12
sample_1106,Lactobacillus_iners_2,0.946829896463942,12
sample_1107,Lactobacillus_iners_2,0.634779617258954,12
sample_1108,Gardnerella_vaginalis_F_3,0.3142320886936,12
sample_1109,Lactobacillus_iners_2,0.823334623600123,12
sample_1110,Lactobacillus_iners_2,0.892199652612732,12
sample_1111,Lactobacillus_iners_2,0.139144178776247,12
sample_1112,Lactobacillus_iners_2,0.79621733844044,12
sample_1113,Lactobacillus_iners_2,0.734942889437405,12
sample_1114,Lactobacillus_iners_2,0.845876111194484,12
sample_1115,Lactobacillus_iners_2,0.863132857434137,12
sample_1116,Lactobacillus_iners_2,0.576380933989329,12
sample_1117,Lactobacillus_iners_2,0.930483103684797,12
sample_1118,Lactobacillus_iners_2,0.457229353572331,12
sample_1119,Lactobacillus_iners_2,0.291938818528546,12
sample_1120,Lactobacillus_iners_2,0.878041653757818,12
sample_1121,Lactobacillus_iners_2,0.322349385878476,12
sample_1122,Lactobacillus_iners_2,0.742426387793218,12
sample_1123,Lactobacillus_iners_2,0.827740044230367,12
sample_1124,Megasphaera_lornae_2,0.155365872845962,12
sample_1125,Lactobacillus_iners_2,0.364331085495962,12
sample_1126,Lactobacillus_iners_2,0.945042934401455,12
sample_1127,Lactobacillus_iners_2,0.185472317728996,12
sample_1128,Lactobacillus_iners_2,0.738778507871054,12
sample_1129,Lactobacillus_iners_2,0.839582099498209,12
sample_1130,Lactobacillus_iners_2,0.467255445865404,12
sample_1131,Lactobacillus_iners_2,0.934193648933366,12
sample_1132,Lactobacillus_iners_2,0.603477102144334,12
sample_1133,Lactobacillus_iners_2,0.531350399193914,12
sample_1134,Lactobacillus_iners_2,0.54707475667469,12
sample_1135,Lactobacillus_iners_2,0.463488028280088,12
sample_1136,Lactobacillus_iners_2,0.496141618205106,12
sample_1137,Lactobacillus_iners_2,0.790368546618326,12
sample_1138,Lactobacillus_iners_2,0.904921594472424,12
sample_1139,Lactobacillus_iners_2,0.538337583456931,12
sample_1140,Lactobacillus_iners_2,0.425158250236178,12
sample_1141,Lactobacillus_iners_2,0.894829746369298,12
sample_1142,Lactobacillus_iners_2,0.606385141560477,12
sample_1143,Lactobacillus_iners_2,0.777335372334306,12
sample_1144,Lactobacillus_iners_2,0.750357436791424,12
sample_1145,Lactobacillus_iners_2,0.932356955536399,12
sample_1146,Lactobacillus_iners_2,0.809440550793596,12
sample_1147,Lactobacillus_iners_2,0.456574797290028,12
sample_1148,Lactobacillus_iners_2,0.560424109977944,12
sample_1149,Lactobacillus_iners_2,0.897725010092042,12
sample_1150,Lactobacillus_iners_2,0.925183529835294,12
sample_1151,Lactobacillus_iners_2,0.840255461400523,12
sample_1152,Lactobacillus_iners_1,0.436073531748282,11
sample_1153,Lactobacillus_iners_1,0.484288968339836,11
sample_1154,Lactobacillus_iners_1,0.545740555649114,11
sample_1155,Gardnerella_vaginalis_1,0.630128896702688,11
sample_1156,Lactobacillus_iners_1,0.559273637267798,11
sample_1157,Lactobacillus_iners_1,0.333923421620837,11
sample_1158,Lactobacillus_jensenii_5,0.467389257954332,11
sample_1159,Lactobacillus_iners_1,0.360608146981017,11
sample_1160,Aerococcus_christensenii_1,0.273403406528602,11
sample_1161,Lactobacillus_iners_1,0.490650101520978,11
sample_1162,Lactobacillus_iners_1,0.426836663357885,11
sample_1163,Lactobacillus_iners_1,0.653945608629929,11
sample_1164,Lactobacillus_iners_1,0.523470293253255,11
sample_1165,Lactobacillus_iners_1,0.442657749046393,11
sample_1166,Lactobacillus_iners_1,0.492288621128044,11
sample_1167,Lactobacillus_iners_1,0.678998052389554,11
sample_1168,Lactobacillus_iners_1,0.48932500177755,11
sample_1169,Lactobacillus_iners_1,0.296307263390479,11
sample_1170,Lactobacillus_iners_1,0.597157039974276,11
sample_1171,Lactobacillus_iners_1,0.452348030352063,11
sample_1172,Lactobacillus_iners_1,0.683198328083354,11
sample_1173,Lactobacillus_iners_1,0.633414084859393,11
sample_1174,Lactobacillus_iners_1,0.591958620352911,11
sample_1175,Lactobacillus_iners_1,0.362204391944593,11
sample_1176,Lactobacillus_iners_1,0.718298470952047,11
sample_1177,Lactobacillus_iners_1,0.174989671773167,11
sample_1178,Lactobacillus_jensenii_4,0.834398189467289,11
sample_1179,Lactobacillus_iners_1,0.472998117997606,11
sample_1180,Lactobacillus_iners_1,0.544277877640297,11
sample_1181,Lactobacillus_iners_1,0.462831003397693,11
sample_1182,Lactobacillus_iners_1,0.577412934552805,11
sample_1183,Lactobacillus_jensenii_4,0.290094794949069,11
sample_1184,Lactobacillus_iners_1,0.573207519762315,11
sample_1185,Lactobacillus_iners_1,0.575035210405261,11
sample_1186,Lactobacillus_mulieris_1,0.478603203495783,11
sample_1187,Lactobacillus_iners_1,0.291626314238711,11
sample_1188,Lactobacillus_iners_1,0.601362114257259,11
sample_1189,Lactobacillus_iners_1,0.586517701804767,11
sample_1190,Lactobacillus_iners_1,0.48075193735077,11
sample_1191,Lactobacillus_iners_1,0.499105333545732,11
sample_1192,Lactobacillus_iners_1,0.507927749664157,11
sample_1193,Lactobacillus_jensenii_4,0.786918349159762,11
sample_1194,Lactobacillus_iners_1,0.505022526769418,11
sample_1195,Lactobacillus_iners_1,0.54427730212611,11
sample_1196,Lactobacillus_iners_1,0.632706747517553,11
sample_1197,Lactobacillus_crispatus_2,0.537531009315345,11
sample_1198,Lactobacillus_iners_1,0.735308948766345,11
sample_1199,Lactobacillus_iners_1,0.738128542715503,11
sample_1200,Lactobacillus_iners_1,0.594602936448398,11
sample_1201,Lactobacillus_iners_1,0.546641806342754,11
sample_1202,Lactobacillus_jensenii_4,0.298268187446998,11
sample_1203,Lactobacillus_iners_1,0.429829831857919,11
sample_1204,Lactobacillus_iners_1,0.717049403085016,11
sample_1205,Lactobacillus_mulieris_1,0.334705977469951,11
sample_1206,Lactobacillus_iners_1,0.687007265770442,11
sample_1207,Lactobacillus_iners_1,0.724965810975433,11
sample_1208,Lactobacillus_mulieris_1,0.590949205252246,11
sample_1209,Lactobacillus_iners_1,0.574294242119196,11
sample_1210,Lactobacillus_iners_1,0.619420510000087,11
sample_1211,Lactobacillus_iners_1,0.508113616222113,11
sample_1212,Lactobacillus_iners_1,0.324304557494201,11
sample_1213,Lactobacillus_iners_1,0.47904707043601,11
sample_1214,Lactobacillus_iners_1,0.420497830225806,11
sample_1215,Lactobacillus_iners_1,0.109009937467096,11
sample_1216,Lactobacillus_mulieris_1,0.635203021519913,11
sample_1217,Lactobacillus_iners_1,0.526625147460745,11
sample_1218,Lactobacillus_iners_1,0.535008325806313,11
sample_1219,Lactobacillus_jensenii_5,0.69785618084868,11
sample_1220,Lactobacillus_iners_1,0.702021022564118,11
sample_1221,Lactobacillus_jensenii_4,0.350561425802628,11
sample_1222,Lactobacillus_iners_1,0.603434031307571,11
sample_1223,Lactobacillus_iners_1,0.697888718570879,11
sample_1224,Lactobacillus_iners_1,0.497571362220049,11
sample_1225,Lactobacillus_jensenii_4,0.413458906612517,11
sample_1226,Lactobacillus_iners_1,0.462483781956399,11
sample_1227,Lactobacillus_iners_1,0.516117514763025,11
sample_1228,Lactobacillus_iners_1,0.519713431780461,11
sample_1229,Lactobacillus_iners_1,0.613346409433742,11
sample_1230,Lactobacillus_jensenii_5,0.805465748952294,11
sample_1231,Lactobacillus_iners_1,0.428556275135558,11
sample_1232,Lactobacillus_iners_1,0.543279208825548,11
sample_1233,Lactobacillus_jensenii_3,0.240929455186982,11
sample_1234,Lactobacillus_iners_1,0.586021491031074,11
sample_1235,Lactobacillus_jensenii_4,0.394830218156012,11
sample_1236,Lactobacillus_jensenii_4,0.440379543658267,11
sample_1237,Lactobacillus_iners_1,0.499877826604361,11
sample_1238,Lactobacillus_iners_1,0.352099944803752,11
sample_1239,Lactobacillus_mulieris_1,0.396672126185888,11
sample_1240,Lactobacillus_iners_1,0.5429312727392,11
sample_1241,Gardnerella_vaginalis_1,0.421584345402495,11
sample_1242,Lactobacillus_iners_1,0.59389611782273,11
sample_1243,Lactobacillus_iners_1,0.7849573284959,11
sample_1244,Lactobacillus_iners_1,0.677334209314861,11
sample_1245,Lactobacillus_iners_1,0.425917326287144,11
sample_1246,Lactobacillus_iners_1,0.328811768315084,11
sample_1247,Lactobacillus_iners_1,0.646892350420528,11
sample_1248,Lactobacillus_iners_1,0.662094423365449,11
sample_1249,Lactobacillus_iners_1,0.384238985569638,11
sample_1250,Lactobacillus_iners_1,0.596067589554265,11
sample_1251,Lactobacillus_iners_1,0.403964720444232,11
sample_1252,Lactobacillus_iners_1,0.283572074646464,11
sample_1253,Lactobacillus_iners_1,0.560927837587982,11
sample_1254,Lactobacillus_iners_1,0.50188612897159,11
sample_1255,Lactobacillus_iners_1,0.434227274722381,11
sample_1256,Lactobacillus_iners_1,0.355536504787977,11
sample_1257,Lactobacillus_iners_1,0.518714045195132,11
sample_1258,Lactobacillus_iners_1,0.335072258247914,11
sample_1259,Lactobacillus_iners_1,0.680679722659735,11
sample_1260,Lactobacillus_iners_1,0.630353378242713,11
sample_1261,Lactobacillus_iners_1,0.44405075181166,11
sample_1262,Lactobacillus_jensenii_1,0.468041595439104,11
sample_1263,Lactobacillus_iners_1,0.647709305199102,11
sample_1264,Lactobacillus_mulieris_1,0.227889910325275,11
sample_1265,Lactobacillus_jensenii_1,0.495875112643218,11
sample_1266,Lactobacillus_iners_1,0.631053922265658,11
sample_1267,Lactobacillus_iners_1,0.656205361516657,11
sample_1268,Gardnerella_swidsinkii_1,0.229808276687455,11
sample_1269,Lactobacillus_iners_1,0.657573890579225,11
sample_1270,Lactobacillus_jensenii_5,0.288014179369018,11
sample_1271,Lactobacillus_iners_1,0.326555125279263,11
sample_1272,Lactobacillus_mulieris_4,0.706996774159205,11
sample_1273,Lactobacillus_iners_1,0.566201336512782,11
sample_1274,Lactobacillus_iners_1,0.253594777789808,11
sample_1275,Lactobacillus_iners_1,0.824408550815195,11
sample_1276,Lactobacillus_jensenii_5,0.476266952414,11
sample_1277,Lactobacillus_iners_1,0.556140401261948,11
sample_1278,Lactobacillus_iners_1,0.55849108410081,11
sample_1279,Lactobacillus_iners_1,0.531179120801334,11
sample_1280,Lactobacillus_iners_1,0.316984158341739,11
sample_1281,Lactobacillus_iners_1,0.596344168936813,11
sample_1282,Lactobacillus_mulieris_4,0.831474781781147,11
sample_1283,Lactobacillus_iners_1,0.693512538999214,11
sample_1284,Lactobacillus_iners_1,0.757162345812739,11
sample_1285,Lactobacillus_iners_1,0.638804507332181,11
sample_1286,Gardnerella_vaginalis_1,0.390815826020439,11
sample_1287,Lactobacillus_iners_1,0.740447693137792,11
sample_1288,Lactobacillus_iners_1,0.599834566553206,11
sample_1289,Lactobacillus_iners_1,0.548040938485924,11
sample_1290,Lactobacillus_iners_1,0.641978327624788,11
sample_1291,Lactobacillus_crispatus_2,0.404143512565092,11
sample_1292,Lactobacillus_iners_1,0.693735889918379,11
sample_1293,Lactobacillus_iners_1,0.490677197227004,11
sample_1294,Lactobacillus_iners_1,0.595703927608656,11
sample_1295,Lactobacillus_iners_1,0.732983865127698,11
sample_1296,Lactobacillus_mulieris_4,0.762756367585696,11
sample_1297,Lactobacillus_crispatus_2,0.54567552168729,11
sample_1298,Lactobacillus_iners_1,0.600187290515095,11
sample_1299,Lactobacillus_iners_1,0.711430705430499,11
sample_1300,Lactobacillus_iners_1,0.6785557630261,11
sample_1301,Lactobacillus_iners_1,0.680775697114199,11
sample_1302,Lactobacillus_iners_1,0.371051864715223,11
sample_1303,Lactobacillus_iners_1,0.654380867305885,11
sample_1304,Lactobacillus_iners_1,0.341387425025522,11
sample_1305,Lactobacillus_iners_1,0.724437800050535,11
sample_1306,Lactobacillus_iners_1,0.47542507653201,11
sample_1307,Lactobacillus_iners_1,0.331612892943095,11
sample_1308,Lactobacillus_iners_1,0.724980543997978,11
sample_1309,Lactobacillus_iners_1,0.410311486890033,11
sample_1310,Lactobacillus_iners_1,0.478465037787072,11
sample_1311,Lactobacillus_iners_1,0.569322876982087,11
sample_1312,Lactobacillus_iners_1,0.445547370833428,11
sample_1313,Lactobacillus_mulieris_1,0.602739169310622,11
sample_1314,Lactobacillus_mulieris_1,0.55848266811274,11
sample_1315,Lactobacillus_iners_1,0.316172749601945,11
sample_1316,Lactobacillus_iners_1,0.427150813632483,11
sample_1317,Lactobacillus_iners_1,0.512232887947912,11
sample_1318,Lactobacillus_iners_1,0.690126988091055,11
sample_1319,Lactobacillus_mulieris_1,0.605833861466253,11
sample_1320,Lactobacillus_jensenii_4,0.888206821662637,11
sample_1321,Lactobacillus_iners_1,0.781964122940347,11
sample_1322,Lactobacillus_iners_1,0.421945391431081,11
sample_1323,Lactobacillus_crispatus_2,0.408251913444159,11
sample_1324,Lactobacillus_iners_1,0.411296478270517,11
sample_1325,Lactobacillus_iners_1,0.496476226973585,11
sample_1326,Lactobacillus_iners_1,0.447341822224736,11
sample_1327,Gardnerella_swidsinkii_1,0.252092211755635,11
sample_1328,Lactobacillus_iners_1,0.486447096476296,11
sample_1329,Lactobacillus_iners_1,0.37914633858509,11
sample_1330,Lactobacillus_mulieris_1,0.412755546340452,11
sample_1331,Gardnerella_vaginalis_1,0.45593921607498,11
sample_1332,Lactobacillus_iners_1,0.293787701318965,11
sample_1333,Lactobacillus_iners_1,0.222937453062976,11
sample_1334,Lactobacillus_iners_1,0.70232798982854,11
sample_1335,Lactobacillus_iners_1,0.65550621076697,11
sample_1336,Acinetobacter_baumannii,0.148059617493005,11
sample_1337,Lactobacillus_iners_1,0.682388311688312,11
sample_1338,Lactobacillus_iners_1,0.802884079040801,11
sample_1339,Lactobacillus_crispatus_2,0.225538032893949,11
sample_1340,Lactobacillus_iners_1,0.680268571341174,11
sample_1341,Prevotella_timonensis_9,0.578980655457451,23
sample_1342,Gardnerella_vaginalis_1,0.475403882220815,23
sample_1343,UBA629_sp005465875_3,0.267863275828213,23
sample_1344,Fannyhessea_vaginae_4,0.179647492686373,23
sample_1345,Gardnerella_swidsinkii_6,0.479853113294645,23
sample_1346,Gardnerella_vaginalis_1,0.320409074565514,23
sample_1347,Gardnerella_swidsinkii_9,0.292675005913256,23
sample_1348,Gardnerella_swidsinkii_9,0.344058737295492,23
sample_1349,Gardnerella_swidsinkii_3,0.330168451728501,23
sample_1350,Gardnerella_swidsinkii_3,0.254887502611625,23
sample_1351,Gardnerella_piotii_1,0.402316197152625,23
sample_1352,Lactobacillus_iners_2,0.369429612930156,23
sample_1353,Gardnerella_swidsinkii_4,0.218173481813956,23
sample_1354,Gardnerella_swidsinkii_9,0.22354545386227,23
sample_1355,Fannyhessea_vaginae_1,0.78257478511515,23
sample_1356,Gardnerella_swidsinkii_13,0.287260590952739,23
sample_1357,Lactobacillus_crispatus_1,0.269786738047864,23
sample_1358,Gardnerella_vaginalis_1,0.310222398463225,23
sample_1359,Gardnerella_swidsinkii_3,0.167021893124353,23
sample_1360,Gardnerella_swidsinkii_9,0.256998207501434,23
sample_1361,Lactobacillus_crispatus_2,0.272033183424708,23
sample_1362,Gardnerella_swidsinkii_6,0.346667468471184,23
sample_1363,Prevotella_spNov1,0.182655021725861,23
sample_1364,Fannyhessea_vaginae_1,0.332079223695397,23
sample_1365,Prevotella_bivia,0.126363084168166,23
sample_1366,Gardnerella_swidsinkii_10,0.335778533000676,23
sample_1367,Gardnerella_swidsinkii_4,0.390161475254079,23
sample_1368,Gardnerella_swidsinkii_8,0.321310443601682,23
sample_1369,Escherichia_coli_1,0.202684140301829,23
sample_1370,Gardnerella_swidsinkii_3,0.331254531983984,23
sample_1371,Gardnerella_swidsinkii_10,0.365596829032051,23
sample_1372,Gardnerella_swidsinkii_10,0.386839608106596,23
sample_1373,Gardnerella_swidsinkii_9,0.303560123923401,23
sample_1374,Gardnerella_swidsinkii_13,0.25992963358078,23
sample_1375,Gardnerella_vaginalis_1,0.0909386026096289,23
sample_1376,Gardnerella_swidsinkii_8,0.282250633719838,23
sample_1377,Gardnerella_swidsinkii_13,0.281072124368638,23
sample_1378,Gardnerella_swidsinkii_10,0.363466467742548,23
sample_1379,Gardnerella_vaginalis_1,0.236624940524658,23
sample_1380,Gardnerella_swidsinkii_7,0.406177576151405,23
sample_1381,Gardnerella_swidsinkii_3,0.232296949131588,23
sample_1382,Gardnerella_swidsinkii_8,0.352096836191432,23
sample_1383,Gardnerella_swidsinkii_10,0.331483936202488,23
sample_1384,Gardnerella_swidsinkii_3,0.261078275895768,23
sample_1385,Gardnerella_swidsinkii_9,0.250616632589074,23
sample_1386,Gardnerella_swidsinkii_6,0.186296905453683,23
sample_1387,Gardnerella_swidsinkii_3,0.456479373815879,23
sample_1388,Mobiluncus_mulieris_4,0.187653935970789,23
sample_1389,Lactobacillus_jensenii_2,0.163385787922639,23
sample_1390,Gardnerella_swidsinkii_3,0.186827678239548,23
sample_1391,Gardnerella_vaginalis_1,0.224334893907958,23
sample_1392,Gardnerella_swidsinkii_8,0.222729852370604,23
sample_1393,Prevotella_amnii_5,0.185063102458891,23
sample_1394,Gardnerella_swidsinkii_3,0.308370918426697,23
sample_1395,Gardnerella_swidsinkii_4,0.168717436113747,23
sample_1396,Gardnerella_swidsinkii_8,0.300161548171648,23
sample_1397,Gardnerella_swidsinkii_3,0.20210558051517,23
sample_1398,Gardnerella_piotii_1,0.460348313708975,23
sample_1399,Gardnerella_swidsinkii_9,0.360788985441366,23
sample_1400,Gardnerella_swidsinkii_8,0.350371171088303,23
sample_1401,Lactobacillus_iners_1,0.314413318036242,23
sample_1402,Gardnerella_swidsinkii_4,0.152448209524548,23
sample_1403,Gardnerella_swidsinkii_13,0.37614167210152,23
sample_1404,UBA629_sp005465875_3,0.30376099344998,23
sample_1405,Gardnerella_swidsinkii_4,0.158318923805077,23
sample_1406,Gardnerella_swidsinkii_6,0.413519548673663,23
sample_1407,Gardnerella_swidsinkii_10,0.234900468203396,23
sample_1408,Gardnerella_swidsinkii_14,0.236297290382196,23
sample_1409,Gardnerella_swidsinkii_6,0.335823130763614,23
sample_1410,Gardnerella_swidsinkii_2,0.228081463072806,23
sample_1411,Gardnerella_vaginalis_1,0.279369250985545,23
sample_1412,Gardnerella_swidsinkii_4,0.204443848400957,23
sample_1413,Gardnerella_swidsinkii_6,0.271032382664526,23
sample_1414,Gardnerella_swidsinkii_4,0.253527268458563,23
sample_1415,Porphyromonas_uenonis_1,0.322982190619393,23
sample_1416,Gardnerella_swidsinkii_7,0.138813839066266,23
sample_1417,Gardnerella_swidsinkii_3,0.308803519700706,23
sample_1418,Gardnerella_swidsinkii_6,0.355270138849738,23
sample_1419,Gardnerella_swidsinkii_3,0.391891567211817,23
